PITNum,Release_Date,Date _of_Detect,Days_to_Detect,Water_Year,Release_Group ,Ordinal_Day_From_Release,Release_ID
900226000104199,3/26/2013,3/29/2013,3,13,2,85,13.2
900226000104201,3/26/2013,4/2/2013,7,13,2,85,13.2
900226000104202,3/26/2013,5/1/2013,36,13,2,85,13.2
900226000104204,3/26/2013,4/8/2013,13,13,2,85,13.2
900226000104205,3/26/2013,4/2/2013,7,13,2,85,13.2
900226000104206,3/26/2013,4/9/2013,14,13,2,85,13.2
900226000104207,3/26/2013,4/22/2013,27,13,2,85,13.2
900226000104208,3/26/2013,4/26/2013,31,13,2,85,13.2
900226000104209,3/26/2013,4/1/2013,6,13,2,85,13.2
900226000104210,3/26/2013,4/4/2013,9,13,2,85,13.2
900226000104211,3/26/2013,3/29/2013,3,13,2,85,13.2
900226000104212,3/26/2013,4/14/2013,19,13,2,85,13.2
900226000104213,3/26/2013,4/1/2013,6,13,2,85,13.2
900226000104214,3/26/2013,4/8/2013,13,13,2,85,13.2
900226000104215,3/26/2013,4/18/2013,23,13,2,85,13.2
900226000104216,3/26/2013,4/10/2013,15,13,2,85,13.2
900226000104217,3/26/2013,4/11/2013,16,13,2,85,13.2
900226000104218,3/26/2013,5/5/2013,40,13,2,85,13.2
900226000104219,3/26/2013,4/5/2013,10,13,2,85,13.2
900226000104220,3/26/2013,4/7/2013,12,13,2,85,13.2
900226000104221,3/26/2013,3/31/2013,5,13,2,85,13.2
900226000104222,3/26/2013,4/12/2013,17,13,2,85,13.2
900226000104223,3/26/2013,3/31/2013,5,13,2,85,13.2
900226000104224,3/26/2013,5/2/2013,37,13,2,85,13.2
900226000104225,3/26/2013,4/17/2013,22,13,2,85,13.2
900226000104227,3/26/2013,4/5/2013,10,13,2,85,13.2
900226000104228,3/26/2013,3/30/2013,4,13,2,85,13.2
900226000104229,3/26/2013,4/1/2013,6,13,2,85,13.2
900226000104230,3/26/2013,3/31/2013,5,13,2,85,13.2
900226000104231,3/26/2013,4/11/2013,16,13,2,85,13.2
900226000104232,3/26/2013,4/5/2013,10,13,2,85,13.2
900226000104233,3/26/2013,5/6/2013,41,13,2,85,13.2
900226000104235,3/26/2013,3/31/2013,5,13,2,85,13.2
900226000104236,3/26/2013,5/6/2013,41,13,2,85,13.2
900226000104237,3/26/2013,3/31/2013,5,13,2,85,13.2
900226000104238,3/26/2013,4/1/2013,6,13,2,85,13.2
900226000104239,3/26/2013,4/8/2013,13,13,2,85,13.2
900226000104240,3/26/2013,4/22/2013,27,13,2,85,13.2
900226000104241,3/26/2013,4/14/2013,19,13,2,85,13.2
900226000104242,3/26/2013,4/11/2013,16,13,2,85,13.2
900226000104243,3/26/2013,4/27/2013,32,13,2,85,13.2
900226000104244,3/26/2013,4/6/2013,11,13,2,85,13.2
900226000104245,3/26/2013,4/4/2013,9,13,2,85,13.2
900226000104246,3/26/2013,4/3/2013,8,13,2,85,13.2
900226000104247,3/26/2013,4/5/2013,10,13,2,85,13.2
900226000104248,3/26/2013,5/2/2013,37,13,2,85,13.2
900226000104249,3/26/2013,4/13/2013,18,13,2,85,13.2
900226000104250,3/26/2013,4/20/2013,25,13,2,85,13.2
900226000104251,3/26/2013,4/5/2013,10,13,2,85,13.2
900226000104252,4/2/2013,4/5/2013,3,13,3,92,13.3
900226000104253,4/2/2013,4/12/2013,10,13,3,92,13.3
900226000104255,4/2/2013,4/3/2013,1,13,3,92,13.3
900226000104256,4/2/2013,4/12/2013,10,13,3,92,13.3
900226000104258,4/2/2013,4/3/2013,1,13,3,92,13.3
900226000104259,4/2/2013,5/3/2013,31,13,3,92,13.3
900226000104260,4/2/2013,5/6/2013,34,13,3,92,13.3
900226000104261,4/2/2013,4/3/2013,1,13,3,92,13.3
900226000104264,4/2/2013,5/4/2013,32,13,3,92,13.3
900226000104265,4/2/2013,4/3/2013,1,13,3,92,13.3
900226000104266,4/2/2013,4/5/2013,3,13,3,92,13.3
900226000104267,4/2/2013,4/26/2013,24,13,3,92,13.3
900226000104268,4/2/2013,4/6/2013,4,13,3,92,13.3
900226000104269,4/2/2013,4/27/2013,25,13,3,92,13.3
900226000104270,4/2/2013,4/12/2013,10,13,3,92,13.3
900226000104271,4/2/2013,4/4/2013,2,13,3,92,13.3
900226000104272,4/2/2013,4/22/2013,20,13,3,92,13.3
900226000104274,4/2/2013,4/10/2013,8,13,3,92,13.3
900226000104277,4/2/2013,4/21/2013,19,13,3,92,13.3
900226000104278,4/2/2013,4/11/2013,9,13,3,92,13.3
900226000104280,4/2/2013,5/2/2013,30,13,3,92,13.3
900226000104281,4/2/2013,5/3/2013,31,13,3,92,13.3
900226000104282,4/2/2013,4/3/2013,1,13,3,92,13.3
900226000104283,4/2/2013,4/3/2013,1,13,3,92,13.3
900226000104285,4/2/2013,5/10/2013,38,13,3,92,13.3
900226000104286,4/2/2013,4/21/2013,19,13,3,92,13.3
900226000104287,4/2/2013,4/8/2013,6,13,3,92,13.3
900226000104288,4/2/2013,4/6/2013,4,13,3,92,13.3
900226000104289,4/2/2013,4/3/2013,1,13,3,92,13.3
900226000104290,4/2/2013,4/5/2013,3,13,3,92,13.3
900226000104291,4/2/2013,4/3/2013,1,13,3,92,13.3
900226000104292,4/2/2013,4/4/2013,2,13,3,92,13.3
900226000104293,4/2/2013,4/4/2013,2,13,3,92,13.3
900226000104294,4/2/2013,4/3/2013,1,13,3,92,13.3
900226000104296,4/2/2013,4/3/2013,1,13,3,92,13.3
900226000104297,4/2/2013,4/9/2013,7,13,3,92,13.3
900226000104298,4/2/2013,4/9/2013,7,13,3,92,13.3
900226000104299,4/2/2013,4/3/2013,1,13,3,92,13.3
900226000104300,4/2/2013,4/3/2013,1,13,3,92,13.3
900226000104301,4/2/2013,4/3/2013,1,13,3,92,13.3
900226000104302,4/2/2013,5/18/2013,46,13,3,92,13.3
900226000104305,4/2/2013,4/3/2013,1,13,3,92,13.3
900226000104306,4/2/2013,4/4/2013,2,13,3,92,13.3
900226000104307,4/2/2013,4/6/2013,4,13,3,92,13.3
900226000104309,4/2/2013,4/4/2013,2,13,3,92,13.3
900226000104313,4/2/2013,4/3/2013,1,13,3,92,13.3
900226000104314,4/2/2013,4/3/2013,1,13,3,92,13.3
900226000104315,4/2/2013,4/19/2013,17,13,3,92,13.3
900226000104317,4/2/2013,4/5/2013,3,13,3,92,13.3
900226000104318,4/2/2013,5/3/2013,31,13,3,92,13.3
900226000104319,4/2/2013,4/4/2013,2,13,3,92,13.3
900226000104320,4/2/2013,4/6/2013,4,13,3,92,13.3
900226000104322,4/2/2013,4/4/2013,2,13,3,92,13.3
900226000104323,4/2/2013,5/19/2013,47,13,3,92,13.3
900226000104324,4/2/2013,4/3/2013,1,13,3,92,13.3
900226000104325,4/2/2013,4/4/2013,2,13,3,92,13.3
900226000104326,4/2/2013,4/9/2013,7,13,3,92,13.3
900226000104329,4/2/2013,5/2/2013,30,13,3,92,13.3
900226000104330,4/2/2013,4/7/2013,5,13,3,92,13.3
900226000104331,4/2/2013,4/3/2013,1,13,3,92,13.3
900226000104332,4/2/2013,4/24/2013,22,13,3,92,13.3
900226000104334,4/2/2013,4/12/2013,10,13,3,92,13.3
900226000104335,4/2/2013,4/3/2013,1,13,3,92,13.3
900226000104336,4/2/2013,4/11/2013,9,13,3,92,13.3
900226000104337,4/2/2013,4/27/2013,25,13,3,92,13.3
900226000104340,4/2/2013,4/4/2013,2,13,3,92,13.3
900226000104341,4/2/2013,4/3/2013,1,13,3,92,13.3
900226000104344,4/2/2013,5/4/2013,32,13,3,92,13.3
900226000104345,4/2/2013,4/3/2013,1,13,3,92,13.3
900226000104346,4/2/2013,4/4/2013,2,13,3,92,13.3
900226000104348,4/2/2013,5/5/2013,33,13,3,92,13.3
900226000104350,4/2/2013,4/12/2013,10,13,3,92,13.3
900226000104352,4/2/2013,5/2/2013,30,13,3,92,13.3
900226000104357,4/2/2013,4/25/2013,23,13,3,92,13.3
900226000104358,4/2/2013,4/26/2013,24,13,3,92,13.3
900226000104360,4/2/2013,5/5/2013,33,13,3,92,13.3
900226000104363,4/2/2013,5/6/2013,34,13,3,92,13.3
900226000104365,4/2/2013,4/9/2013,7,13,3,92,13.3
900226000104366,4/2/2013,4/21/2013,19,13,3,92,13.3
900226000104367,4/2/2013,5/11/2013,39,13,3,92,13.3
900226000104368,4/2/2013,4/16/2013,14,13,3,92,13.3
900226000104369,4/2/2013,5/3/2014,396,13,3,92,13.3
900226000104370,4/2/2013,4/27/2013,25,13,3,92,13.3
900226000104374,4/2/2013,4/3/2013,1,13,3,92,13.3
900226000104377,4/2/2013,4/3/2013,1,13,3,92,13.3
900226000104380,4/2/2013,4/11/2013,9,13,3,92,13.3
900226000104383,4/2/2013,4/10/2013,8,13,3,92,13.3
900226000104384,4/2/2013,4/3/2013,1,13,3,92,13.3
900226000104387,4/2/2013,4/12/2013,10,13,3,92,13.3
900226000104389,4/2/2013,4/3/2013,1,13,3,92,13.3
900226000104391,4/2/2013,4/4/2013,2,13,3,92,13.3
900226000104394,4/2/2013,4/4/2013,2,13,3,92,13.3
900226000104395,4/2/2013,4/3/2013,1,13,3,92,13.3
900226000104396,4/2/2013,4/26/2013,24,13,3,92,13.3
900226000104397,4/2/2013,4/3/2013,1,13,3,92,13.3
900226000104399,4/2/2013,4/26/2013,24,13,3,92,13.3
900226000104402,4/2/2013,4/4/2013,2,13,3,92,13.3
900226000104404,4/2/2013,4/4/2013,2,13,3,92,13.3
900226000104405,4/2/2013,4/9/2013,7,13,3,92,13.3
900226000104407,4/2/2013,5/3/2013,31,13,3,92,13.3
900226000104408,4/2/2013,4/27/2013,25,13,3,92,13.3
900226000104410,4/2/2013,4/3/2013,1,13,3,92,13.3
900226000104411,4/2/2013,4/3/2013,1,13,3,92,13.3
900226000104412,4/2/2013,4/5/2013,3,13,3,92,13.3
900226000104413,4/2/2013,4/7/2013,5,13,3,92,13.3
900226000104414,4/2/2013,4/3/2013,1,13,3,92,13.3
900226000104415,4/2/2013,5/8/2013,36,13,3,92,13.3
900226000104418,4/2/2013,4/4/2013,2,13,3,92,13.3
900226000104419,4/2/2013,4/18/2013,16,13,3,92,13.3
900226000104420,4/2/2013,4/3/2013,1,13,3,92,13.3
900226000104421,4/2/2013,4/19/2013,17,13,3,92,13.3
900226000104422,4/2/2013,4/3/2013,1,13,3,92,13.3
900226000104423,4/2/2013,4/3/2013,1,13,3,92,13.3
900226000104424,4/2/2013,4/3/2013,1,13,3,92,13.3
900226000104426,4/2/2013,4/3/2013,1,13,3,92,13.3
900226000104427,4/2/2013,4/3/2013,1,13,3,92,13.3
900226000104428,4/2/2013,5/2/2013,30,13,3,92,13.3
900226000104431,4/2/2013,4/3/2013,1,13,3,92,13.3
900226000104432,4/2/2013,4/4/2013,2,13,3,92,13.3
900226000104434,4/2/2013,4/2/2013,0,13,3,92,13.3
900226000104435,4/2/2013,4/3/2013,1,13,3,92,13.3
900226000104438,4/2/2013,4/3/2013,1,13,3,92,13.3
900226000104439,4/2/2013,4/14/2013,12,13,3,92,13.3
900226000104440,4/2/2013,4/6/2013,4,13,3,92,13.3
900226000104441,4/2/2013,4/3/2013,1,13,3,92,13.3
900226000104442,4/25/2013,4/27/2013,2,13,6,115,13.6
900226000104443,4/2/2013,4/3/2013,1,13,3,92,13.3
900226000104445,4/2/2013,4/4/2013,2,13,3,92,13.3
900226000104446,4/2/2013,4/26/2013,24,13,3,92,13.3
900226000104447,4/2/2013,4/5/2013,3,13,3,92,13.3
900226000104449,4/2/2013,4/3/2013,1,13,3,92,13.3
900226000104450,4/2/2013,4/3/2013,1,13,3,92,13.3
900226000104451,4/2/2013,4/3/2013,1,13,3,92,13.3
900226000104452,4/2/2013,4/5/2013,3,13,3,92,13.3
900226000104454,4/2/2013,4/3/2013,1,13,3,92,13.3
900226000104455,4/2/2013,4/3/2013,1,13,3,92,13.3
900226000104456,4/2/2013,5/5/2013,33,13,3,92,13.3
900226000104457,4/2/2013,4/5/2013,3,13,3,92,13.3
900226000104458,4/2/2013,4/4/2013,2,13,3,92,13.3
900226000104461,4/2/2013,4/3/2013,1,13,3,92,13.3
900226000104462,4/2/2013,5/31/2013,59,13,3,92,13.3
900226000104464,4/2/2013,4/4/2013,2,13,3,92,13.3
900226000104465,4/2/2013,4/4/2013,2,13,3,92,13.3
900226000104466,4/2/2013,4/3/2013,1,13,3,92,13.3
900226000104467,4/2/2013,4/3/2013,1,13,3,92,13.3
900226000104469,4/2/2013,4/3/2013,1,13,3,92,13.3
900226000104475,4/2/2013,4/8/2013,6,13,3,92,13.3
900226000104480,4/2/2013,4/25/2013,23,13,3,92,13.3
900226000104481,4/2/2013,4/3/2013,1,13,3,92,13.3
900226000104482,4/2/2013,4/20/2013,18,13,3,92,13.3
900226000104483,4/2/2013,4/26/2013,24,13,3,92,13.3
900226000104484,4/2/2013,4/5/2013,3,13,3,92,13.3
900226000104485,4/2/2013,5/6/2013,34,13,3,92,13.3
900226000104486,4/2/2013,4/4/2013,2,13,3,92,13.3
900226000104489,4/2/2013,4/11/2013,9,13,3,92,13.3
900226000104490,4/2/2013,4/5/2013,3,13,3,92,13.3
900226000104498,4/2/2013,4/9/2013,7,13,3,92,13.3
900226000104499,4/2/2013,4/3/2013,1,13,3,92,13.3
900226000104500,4/2/2013,4/4/2013,2,13,3,92,13.3
900226000104501,4/2/2013,4/5/2013,3,13,3,92,13.3
900226000104505,4/2/2013,5/2/2013,30,13,3,92,13.3
900226000104506,4/2/2013,4/28/2013,26,13,3,92,13.3
900226000104507,4/2/2013,4/3/2013,1,13,3,92,13.3
900226000104508,4/2/2013,4/27/2013,25,13,3,92,13.3
900226000104509,4/2/2013,4/3/2013,1,13,3,92,13.3
900226000104510,4/2/2013,4/4/2013,2,13,3,92,13.3
900226000104511,4/2/2013,4/3/2013,1,13,3,92,13.3
900226000104513,4/2/2013,5/30/2013,58,13,3,92,13.3
900226000104515,4/2/2013,4/4/2013,2,13,3,92,13.3
900226000104516,4/2/2013,4/3/2013,1,13,3,92,13.3
900226000104517,4/2/2013,4/3/2013,1,13,3,92,13.3
900226000104518,4/2/2013,4/13/2013,11,13,3,92,13.3
900226000104519,4/2/2013,4/8/2013,6,13,3,92,13.3
900226000104520,4/2/2013,4/9/2013,7,13,3,92,13.3
900226000104522,4/2/2013,4/3/2013,1,13,3,92,13.3
900226000104523,4/2/2013,4/3/2013,1,13,3,92,13.3
900226000104524,4/2/2013,5/6/2013,34,13,3,92,13.3
900226000104527,4/2/2013,4/6/2013,4,13,3,92,13.3
900226000104529,4/2/2013,4/3/2013,1,13,3,92,13.3
900226000104530,4/2/2013,4/19/2013,17,13,3,92,13.3
900226000104531,4/2/2013,5/5/2013,33,13,3,92,13.3
900226000104532,4/2/2013,4/5/2013,3,13,3,92,13.3
900226000104533,4/2/2013,4/9/2013,7,13,3,92,13.3
900226000104536,4/2/2013,5/3/2013,31,13,3,92,13.3
900226000104537,4/2/2013,4/12/2013,10,13,3,92,13.3
900226000104538,4/2/2013,4/26/2013,24,13,3,92,13.3
900226000104540,4/2/2013,5/2/2013,30,13,3,92,13.3
900226000104541,4/2/2013,4/27/2013,25,13,3,92,13.3
900226000104543,4/2/2013,4/7/2013,5,13,3,92,13.3
900226000104544,4/2/2013,4/11/2013,9,13,3,92,13.3
900226000104545,4/2/2013,4/3/2013,1,13,3,92,13.3
900226000104546,4/2/2013,4/25/2013,23,13,3,92,13.3
900226000104550,4/2/2013,4/5/2013,3,13,3,92,13.3
900226000104551,4/2/2013,4/27/2013,25,13,3,92,13.3
900226000104555,3/26/2013,4/7/2013,12,13,2,85,13.2
900226000104556,3/26/2013,4/9/2013,14,13,2,85,13.2
900226000104558,3/26/2013,4/7/2013,12,13,2,85,13.2
900226000104559,3/26/2013,5/9/2013,44,13,2,85,13.2
900226000104560,3/19/2013,4/8/2013,20,13,1,78,13.1
900226000104563,3/26/2013,4/1/2013,6,13,2,85,13.2
900226000104564,3/26/2013,4/5/2013,10,13,2,85,13.2
900226000104565,3/26/2013,4/22/2013,27,13,2,85,13.2
900226000104567,3/26/2013,4/10/2013,15,13,2,85,13.2
900226000104568,3/26/2013,4/3/2013,8,13,2,85,13.2
900226000104569,3/26/2013,4/12/2013,17,13,2,85,13.2
900226000104571,3/26/2013,4/1/2013,6,13,2,85,13.2
900226000104574,3/26/2013,4/27/2013,32,13,2,85,13.2
900226000104576,3/26/2013,3/29/2013,3,13,2,85,13.2
900226000104577,3/26/2013,4/2/2013,7,13,2,85,13.2
900226000104578,3/26/2013,4/2/2013,7,13,2,85,13.2
900226000104579,3/26/2013,4/5/2013,10,13,2,85,13.2
900226000104580,3/26/2013,4/16/2013,21,13,2,85,13.2
900226000104582,3/26/2013,5/17/2013,52,13,2,85,13.2
900226000104583,3/26/2013,4/2/2013,7,13,2,85,13.2
900226000104584,3/26/2013,4/15/2013,20,13,2,85,13.2
900226000104587,3/26/2013,3/28/2013,2,13,2,85,13.2
900226000104588,3/26/2013,4/12/2013,17,13,2,85,13.2
900226000104589,3/26/2013,4/3/2013,8,13,2,85,13.2
900226000104590,3/26/2013,4/1/2013,6,13,2,85,13.2
900226000104591,3/26/2013,4/12/2013,17,13,2,85,13.2
900226000104592,3/26/2013,4/5/2013,10,13,2,85,13.2
900226000104593,3/26/2013,4/12/2013,17,13,2,85,13.2
900226000104594,3/26/2013,4/5/2013,10,13,2,85,13.2
900226000104595,3/26/2013,4/10/2013,15,13,2,85,13.2
900226000104598,3/26/2013,3/31/2013,5,13,2,85,13.2
900226000104600,3/26/2013,3/31/2013,5,13,2,85,13.2
900226000104603,3/19/2013,4/9/2013,21,13,1,78,13.1
900226000104604,3/26/2013,5/6/2013,41,13,2,85,13.2
900226000104605,3/26/2013,4/2/2013,7,13,2,85,13.2
900226000104606,3/26/2013,4/9/2013,14,13,2,85,13.2
900226000104607,3/26/2013,5/2/2013,37,13,2,85,13.2
900226000104609,3/26/2013,4/4/2013,9,13,2,85,13.2
900226000104610,3/26/2013,4/8/2013,13,13,2,85,13.2
900226000104611,3/26/2013,4/9/2013,14,13,2,85,13.2
900226000104613,3/26/2013,4/2/2013,7,13,2,85,13.2
900226000104614,3/26/2013,4/13/2013,18,13,2,85,13.2
900226000104615,3/19/2013,4/5/2013,17,13,1,78,13.1
900226000104616,3/26/2013,4/7/2013,12,13,2,85,13.2
900226000104618,3/26/2013,4/7/2013,12,13,2,85,13.2
900226000104619,3/26/2013,3/28/2013,2,13,2,85,13.2
900226000104620,3/26/2013,4/27/2013,32,13,2,85,13.2
900226000104621,3/26/2013,5/7/2013,42,13,2,85,13.2
900226000104622,3/26/2013,3/29/2013,3,13,2,85,13.2
900226000104623,3/26/2013,4/1/2013,6,13,2,85,13.2
900226000104625,3/19/2013,5/2/2013,44,13,1,78,13.1
900226000104626,3/26/2013,5/10/2013,45,13,2,85,13.2
900226000104627,3/26/2013,4/1/2013,6,13,2,85,13.2
900226000104629,3/26/2013,4/4/2013,9,13,2,85,13.2
900226000104631,3/26/2013,4/20/2013,25,13,2,85,13.2
900226000104632,3/26/2013,4/8/2013,13,13,2,85,13.2
900226000104634,3/26/2013,4/5/2013,10,13,2,85,13.2
900226000104635,3/26/2013,3/31/2013,5,13,2,85,13.2
900226000104636,3/26/2013,4/8/2013,13,13,2,85,13.2
900226000104637,3/26/2013,3/31/2013,5,13,2,85,13.2
900226000104638,3/26/2013,5/3/2013,38,13,2,85,13.2
900226000104639,3/26/2013,3/31/2013,5,13,2,85,13.2
900226000104640,3/26/2013,4/9/2013,14,13,2,85,13.2
900226000104642,3/26/2013,4/1/2013,6,13,2,85,13.2
900226000104643,3/26/2013,3/29/2013,3,13,2,85,13.2
900226000104644,3/26/2013,3/31/2013,5,13,2,85,13.2
900226000104645,3/26/2013,4/7/2013,12,13,2,85,13.2
900226000104646,3/26/2013,4/2/2013,7,13,2,85,13.2
900226000104647,3/19/2013,3/20/2013,1,13,1,78,13.1
900226000104648,3/26/2013,4/12/2013,17,13,2,85,13.2
900226000104649,3/26/2013,4/1/2013,6,13,2,85,13.2
900226000104651,3/26/2013,3/31/2013,5,13,2,85,13.2
900226000104653,3/26/2013,4/7/2013,12,13,2,85,13.2
900226000104654,3/26/2013,4/21/2013,26,13,2,85,13.2
900226000104655,3/26/2013,5/8/2013,43,13,2,85,13.2
900226000104656,3/26/2013,5/1/2014,401,13,2,85,13.2
900226000104657,3/26/2013,5/3/2013,38,13,2,85,13.2
900226000104658,3/26/2013,4/2/2013,7,13,2,85,13.2
900226000104659,3/26/2013,4/12/2013,17,13,2,85,13.2
900226000104660,3/26/2013,4/3/2013,8,13,2,85,13.2
900226000104661,3/26/2013,3/28/2013,2,13,2,85,13.2
900226000104662,3/26/2013,4/2/2013,7,13,2,85,13.2
900226000104663,3/26/2013,3/29/2013,3,13,2,85,13.2
900226000104664,3/26/2013,4/14/2013,19,13,2,85,13.2
900226000104665,3/26/2013,4/23/2013,28,13,2,85,13.2
900226000104666,3/26/2013,5/2/2013,37,13,2,85,13.2
900226000104667,3/26/2013,4/21/2013,26,13,2,85,13.2
900226000104668,3/26/2013,4/7/2013,12,13,2,85,13.2
900226000104669,3/26/2013,4/11/2013,16,13,2,85,13.2
900226000104670,3/26/2013,3/29/2013,3,13,2,85,13.2
900226000104671,3/26/2013,3/29/2013,3,13,2,85,13.2
900226000104672,3/26/2013,5/17/2013,52,13,2,85,13.2
900226000104675,3/26/2013,4/3/2013,8,13,2,85,13.2
900226000104677,3/26/2013,4/11/2013,16,13,2,85,13.2
900226000104678,3/26/2013,4/7/2013,12,13,2,85,13.2
900226000104679,3/26/2013,4/12/2013,17,13,2,85,13.2
900226000104680,3/26/2013,3/27/2013,1,13,2,85,13.2
900226000104681,3/26/2013,4/14/2013,19,13,2,85,13.2
900226000104682,3/26/2013,3/30/2013,4,13,2,85,13.2
900226000104684,3/26/2013,4/6/2013,11,13,2,85,13.2
900226000104685,3/26/2013,4/3/2013,8,13,2,85,13.2
900226000104686,3/26/2013,3/31/2013,5,13,2,85,13.2
900226000104687,3/26/2013,4/27/2013,32,13,2,85,13.2
900226000104688,3/26/2013,4/20/2013,25,13,2,85,13.2
900226000104689,3/26/2013,3/31/2013,5,13,2,85,13.2
900226000104690,3/26/2013,5/5/2013,40,13,2,85,13.2
900226000104691,3/26/2013,5/4/2013,39,13,2,85,13.2
900226000104692,3/26/2013,4/1/2013,6,13,2,85,13.2
900226000104695,3/26/2013,4/4/2013,9,13,2,85,13.2
900226000104696,3/26/2013,4/11/2013,16,13,2,85,13.2
900226000104698,3/26/2013,4/27/2013,32,13,2,85,13.2
900226000104700,3/26/2013,4/6/2013,11,13,2,85,13.2
900226000104701,3/26/2013,4/27/2013,32,13,2,85,13.2
900226000104702,3/26/2013,4/27/2013,32,13,2,85,13.2
900226000104704,3/26/2013,5/3/2013,38,13,2,85,13.2
900226000104705,3/26/2013,4/1/2013,6,13,2,85,13.2
900226000104706,3/26/2013,5/2/2013,37,13,2,85,13.2
900226000104707,3/26/2013,4/4/2013,9,13,2,85,13.2
900226000104709,3/26/2013,4/25/2013,30,13,2,85,13.2
900226000104711,3/26/2013,4/11/2013,16,13,2,85,13.2
900226000104714,3/26/2013,4/11/2013,16,13,2,85,13.2
900226000104715,3/26/2013,6/1/2013,67,13,2,85,13.2
900226000104717,3/26/2013,4/5/2013,10,13,2,85,13.2
900226000104718,3/26/2013,4/2/2013,7,13,2,85,13.2
900226000104719,3/26/2013,4/3/2013,8,13,2,85,13.2
900226000104720,3/26/2013,4/11/2013,16,13,2,85,13.2
900226000104721,3/26/2013,3/31/2013,5,13,2,85,13.2
900226000104723,3/26/2013,4/2/2013,7,13,2,85,13.2
900226000104725,3/26/2013,4/8/2013,13,13,2,85,13.2
900226000104726,3/26/2013,4/4/2013,9,13,2,85,13.2
900226000104727,3/26/2013,4/21/2013,26,13,2,85,13.2
900226000104728,3/26/2013,3/28/2013,2,13,2,85,13.2
900226000104729,3/26/2013,4/9/2013,14,13,2,85,13.2
900226000104730,3/26/2013,4/12/2013,17,13,2,85,13.2
900226000104731,3/26/2013,3/30/2013,4,13,2,85,13.2
900226000104732,3/26/2013,4/1/2013,6,13,2,85,13.2
900226000104733,3/26/2013,4/2/2013,7,13,2,85,13.2
900226000104735,3/26/2013,4/13/2013,18,13,2,85,13.2
900226000104738,3/26/2013,4/14/2014,384,13,2,85,13.2
900226000104739,3/26/2013,4/27/2013,32,13,2,85,13.2
900226000104740,3/26/2013,3/31/2013,5,13,2,85,13.2
900226000104741,3/26/2013,4/6/2013,11,13,2,85,13.2
900226000104742,3/26/2013,5/2/2013,37,13,2,85,13.2
900226000104743,3/26/2013,4/2/2013,7,13,2,85,13.2
900226000104744,3/26/2013,4/12/2013,17,13,2,85,13.2
900226000104745,3/26/2013,3/31/2013,5,13,2,85,13.2
900226000104746,3/26/2013,4/1/2013,6,13,2,85,13.2
900226000104748,3/26/2013,5/6/2013,41,13,2,85,13.2
900226000104749,3/26/2013,4/8/2013,13,13,2,85,13.2
900226000104750,3/26/2013,4/24/2013,29,13,2,85,13.2
900226000104751,3/26/2013,4/7/2013,12,13,2,85,13.2
900226000104752,3/19/2013,4/25/2013,37,13,1,78,13.1
900226000104753,3/19/2013,5/4/2013,46,13,1,78,13.1
900226000104754,3/19/2013,4/11/2013,23,13,1,78,13.1
900226000104755,3/19/2013,3/20/2013,1,13,1,78,13.1
900226000104756,3/19/2013,3/20/2013,1,13,1,78,13.1
900226000104757,3/19/2013,4/1/2013,13,13,1,78,13.1
900226000104759,3/19/2013,4/13/2013,25,13,1,78,13.1
900226000104760,3/19/2013,3/20/2013,1,13,1,78,13.1
900226000104761,3/19/2013,4/5/2013,17,13,1,78,13.1
900226000104762,3/19/2013,4/12/2013,24,13,1,78,13.1
900226000104764,3/19/2013,3/20/2013,1,13,1,78,13.1
900226000104765,3/19/2013,4/7/2013,19,13,1,78,13.1
900226000104766,3/19/2013,3/30/2013,11,13,1,78,13.1
900226000104767,3/19/2013,4/12/2013,24,13,1,78,13.1
900226000104768,3/19/2013,4/24/2013,36,13,1,78,13.1
900226000104769,3/19/2013,4/12/2013,24,13,1,78,13.1
900226000104770,3/19/2013,4/1/2013,13,13,1,78,13.1
900226000104771,3/19/2013,4/3/2013,15,13,1,78,13.1
900226000104772,3/19/2013,3/20/2013,1,13,1,78,13.1
900226000104773,3/19/2013,4/10/2013,22,13,1,78,13.1
900226000104774,3/19/2013,4/11/2013,23,13,1,78,13.1
900226000104775,3/19/2013,4/1/2013,13,13,1,78,13.1
900226000104776,3/19/2013,4/2/2013,14,13,1,78,13.1
900226000104777,3/19/2013,4/7/2013,19,13,1,78,13.1
900226000104778,3/19/2013,3/20/2013,1,13,1,78,13.1
900226000104780,3/19/2013,4/4/2013,16,13,1,78,13.1
900226000104781,3/19/2013,4/5/2013,17,13,1,78,13.1
900226000104782,3/19/2013,4/2/2013,14,13,1,78,13.1
900226000104783,3/19/2013,4/11/2013,23,13,1,78,13.1
900226000104784,3/19/2013,3/20/2013,1,13,1,78,13.1
900226000104785,3/19/2013,4/10/2013,22,13,1,78,13.1
900226000104786,3/19/2013,4/8/2013,20,13,1,78,13.1
900226000104787,3/19/2013,4/26/2013,38,13,1,78,13.1
900226000104788,3/19/2013,5/4/2013,46,13,1,78,13.1
900226000104789,3/19/2013,4/12/2013,24,13,1,78,13.1
900226000104790,3/19/2013,4/1/2013,13,13,1,78,13.1
900226000104791,3/19/2013,4/23/2013,35,13,1,78,13.1
900226000104792,3/19/2013,5/4/2013,46,13,1,78,13.1
900226000104793,3/19/2013,4/13/2013,25,13,1,78,13.1
900226000104794,3/19/2013,3/20/2013,1,13,1,78,13.1
900226000104795,3/19/2013,3/31/2013,12,13,1,78,13.1
